name,pokedex_number,abilities,typing,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape,number_pokemon_with_typing,normal_attack_effectiveness,fire_attack_effectiveness,water_attack_effectiveness,electric_attack_effectiveness,grass_attack_effectiveness,ice_attack_effectiveness,fighting_attack_effectiveness,poison_attack_effectiveness,ground_attack_effectiveness,fly_attack_effectiveness,psychic_attack_effectiveness,bug_attack_effectiveness,rock_attack_effectiveness,ghost_attack_effectiveness,dragon_attack_effectiveness,dark_attack_effectiveness,steel_attack_effectiveness,fairy_attack_effectiveness
Surskit,283,Swift Swim~Rain Dish,Bug~Water,40,30,32,50,52,65,5,17,Pond Skater Pokémon,3,0.5,False,False,False,False,True,False,54,200,Water 1~Bug,15.0,70,True,,Blue,Armor,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Masquerain,284,Intimidate~Unnerve,Bug~Flying,70,60,62,100,82,80,8,36,Eyeball Pokémon,3,0.5,False,False,False,False,True,False,159,75,Water 1~Bug,15.0,70,False,Surskit,Blue,Bug-Wings,14.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Shroomish,285,Effect Spore~Poison Heal~Quick Feet,Grass,60,40,60,40,60,35,4,45,Mushroom Pokémon,3,0.5,False,False,False,False,True,False,59,255,Fairy~Grass,15.0,70,True,,Brown,Legs,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Breloom,286,Effect Spore~Poison Heal~Technician,Grass~Fighting,60,130,80,60,60,70,12,392,Mushroom Pokémon,3,0.5,False,False,False,False,True,False,161,90,Fairy~Grass,15.0,70,False,Shroomish,Green,Upright,3.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Slakoth,287,Truant,Normal,60,60,60,35,35,30,8,240,Slacker Pokémon,3,0.5,False,False,False,False,True,False,56,255,Field,15.0,70,True,,Brown,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Vigoroth,288,Vital Spirit,Normal,80,80,80,55,55,90,14,465,Wild Monkey Pokémon,3,0.5,False,False,False,False,True,False,154,120,Field,15.0,70,True,Slakoth,White,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Slaking,289,Truant,Normal,150,160,100,95,65,100,20,1305,Lazy Pokémon,3,0.5,False,False,False,False,True,False,252,45,Field,15.0,70,False,Vigoroth,Brown,Humanoid,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Nincada,290,Compound Eyes~Run Away,Bug~Ground,31,45,90,30,30,40,5,55,Trainee Pokémon,3,0.5,False,False,False,False,True,False,53,255,Bug,15.0,70,True,,Gray,Armor,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ninjask,291,Speed Boost~Infiltrator,Bug~Flying,61,90,45,50,50,160,8,120,Ninja Pokémon,3,0.5,False,False,False,False,True,False,160,120,Bug,15.0,70,False,Nincada,Yellow,Bug-Wings,14.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Shedinja,292,Wonder Guard,Bug~Ghost,1,90,45,30,30,40,8,12,Shed Pokémon,3,0.0,True,False,False,False,True,False,83,45,Mineral,15.0,70,False,Nincada,Brown,Blob,1.0,0.0,2.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0
Whismur,293,Soundproof~Rattled,Normal,64,51,23,51,23,28,6,163,Whisper Pokémon,3,0.5,False,False,False,False,True,False,48,190,Monster~Field,20.0,70,True,,Pink,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Loudred,294,Soundproof~Scrappy,Normal,84,71,43,71,43,48,10,405,Big Voice Pokémon,3,0.5,False,False,False,False,True,False,126,120,Monster~Field,20.0,70,True,Whismur,Blue,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Exploud,295,Soundproof~Scrappy,Normal,104,91,63,91,73,68,15,840,Loud Noise Pokémon,3,0.5,False,False,False,False,True,False,221,45,Monster~Field,20.0,70,False,Loudred,Blue,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Makuhita,296,Thick Fat~Guts~Sheer Force,Fighting,72,60,30,20,30,25,10,864,Guts Pokémon,3,0.25,False,False,False,False,True,False,47,180,Human-Like,20.0,70,True,,Yellow,Humanoid,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Hariyama,297,Thick Fat~Guts~Sheer Force,Fighting,144,120,60,40,60,50,23,2538,Arm Thrust Pokémon,3,0.25,False,False,False,False,True,False,166,200,Human-Like,20.0,70,False,Makuhita,Brown,Humanoid,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Azurill,298,Thick Fat~Huge Power~Sap Sipper,Normal~Fairy,50,20,40,20,40,20,2,20,Polka Dot Pokémon,3,0.75,False,True,False,False,True,False,38,150,Undiscovered,10.0,70,True,,Blue,Legs,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0
Nosepass,299,Sturdy~Magnet Pull~Sand Force,Rock,30,45,135,45,90,30,10,970,Compass Pokémon,3,0.5,False,False,False,False,True,False,75,255,Mineral,20.0,70,True,,Gray,Humanoid,16.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Skitty,300,Cute Charm~Normalize~Wonder Skin,Normal,50,45,45,35,35,50,6,110,Kitten Pokémon,3,0.75,False,False,False,False,True,False,52,255,Field~Fairy,15.0,70,True,,Pink,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Delcatty,301,Cute Charm~Normalize~Wonder Skin,Normal,70,65,65,55,55,90,11,326,Prim Pokémon,3,0.75,False,False,False,False,True,False,140,60,Field~Fairy,15.0,70,False,Skitty,Purple,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sableye,302,Keen Eye~Stall~Prankster,Dark~Ghost,50,75,75,65,65,50,5,110,Darkness Pokémon,3,0.5,False,False,False,False,True,True,133,45,Human-Like,25.0,35,False,,Purple,Humanoid,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Sableye Mega,302,Magic Bounce,Dark~Ghost,50,85,125,85,115,20,5,1610,Darkness Pokémon,3,0.5,False,False,False,False,False,True,168,45,Human-Like,25.0,35,False,,Purple,Humanoid,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Mawile,303,Hyper Cutter~Intimidate~Sheer Force,Steel~Fairy,50,85,85,55,55,50,6,115,Deceiver Pokémon,3,0.5,False,False,False,False,True,True,133,45,Field~Fairy,20.0,70,False,,Black,Humanoid,5.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Mawile Mega,303,Huge Power,Steel~Fairy,50,105,125,55,95,50,10,235,Deceiver Pokémon,3,0.5,False,False,False,False,False,True,168,45,Field~Fairy,20.0,70,False,,Black,Humanoid,5.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Aron,304,Sturdy~Rock Head~Heavy Metal,Steel~Rock,50,70,100,40,40,30,4,600,Iron Armor Pokémon,3,0.5,False,False,False,False,True,False,66,180,Monster,35.0,35,True,,Gray,Quadruped,7.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Lairon,305,Sturdy~Rock Head~Heavy Metal,Steel~Rock,60,90,140,50,50,40,9,1200,Iron Armor Pokémon,3,0.5,False,False,False,False,True,False,151,90,Monster,35.0,35,True,Aron,Gray,Quadruped,7.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Aggron,306,Sturdy~Rock Head~Heavy Metal,Steel~Rock,70,110,180,60,60,50,21,3600,Iron Armor Pokémon,3,0.5,False,False,False,False,True,True,239,45,Monster,35.0,35,False,Lairon,Gray,Upright,7.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Aggron Mega,306,Filter,Steel,70,140,230,60,80,50,22,3950,Iron Armor Pokémon,3,0.5,False,False,False,False,False,True,284,45,Monster,35.0,35,False,Lairon,Gray,Upright,11.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Meditite,307,Pure Power~Telepathy,Fighting~Psychic,30,40,55,40,55,60,6,112,Meditate Pokémon,3,0.5,False,False,False,False,True,False,56,180,Human-Like,20.0,70,True,,Blue,Humanoid,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Medicham,308,Pure Power~Telepathy,Fighting~Psychic,60,60,75,60,75,80,13,315,Meditate Pokémon,3,0.5,False,False,False,False,True,True,144,90,Human-Like,20.0,70,False,Meditite,Red,Humanoid,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Medicham Mega,308,Pure Power,Fighting~Psychic,60,100,85,80,85,100,13,315,Meditate Pokémon,3,0.5,False,False,False,False,False,True,179,90,Human-Like,20.0,70,False,Meditite,Red,Humanoid,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Electrike,309,Static~Lightning Rod~Minus,Electric,40,45,40,65,40,65,6,152,Lightning Pokémon,3,0.5,False,False,False,False,True,False,59,120,Field,20.0,70,True,,Green,Quadruped,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Manectric,310,Static~Lightning Rod~Minus,Electric,70,75,60,105,60,105,15,402,Discharge Pokémon,3,0.5,False,False,False,False,True,True,166,45,Field,20.0,70,False,Electrike,Yellow,Quadruped,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Manectric Mega,310,Intimidate,Electric,70,75,80,135,80,135,18,440,Discharge Pokémon,3,0.5,False,False,False,False,False,True,201,45,Field,20.0,70,False,Electrike,Yellow,Quadruped,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Plusle,311,Plus~Lightning Rod,Electric,60,50,40,85,75,95,4,42,Cheering Pokémon,3,0.5,False,False,False,False,True,False,142,200,Fairy,20.0,70,False,,Yellow,Upright,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Minun,312,Minus~Volt Absorb,Electric,60,40,50,75,85,95,4,42,Cheering Pokémon,3,0.5,False,False,False,False,True,False,142,200,Fairy,20.0,70,False,,Yellow,Upright,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Volbeat,313,Illuminate~Swarm~Prankster,Bug,65,73,75,47,85,85,7,177,Firefly Pokémon,3,0.0,False,False,False,False,True,False,151,150,Bug~Human-Like,15.0,70,False,,Gray,Upright,19.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Illumise,314,Oblivious~Tinted Lens~Prankster,Bug,65,47,75,73,85,85,6,177,Firefly Pokémon,3,1.0,False,False,False,False,True,False,151,150,Bug~Human-Like,15.0,70,False,,Purple,Humanoid,19.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Roselia,315,Natural Cure~Poison Point~Leaf Guard,Grass~Poison,50,60,45,100,80,65,3,20,Thorn Pokémon,3,0.5,False,False,False,False,True,False,140,150,Fairy~Grass,20.0,70,True,Budew,Green,Humanoid,15.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Gulpin,316,Liquid Ooze~Sticky Hold~Gluttony,Poison,70,43,53,43,53,40,4,103,Stomach Pokémon,3,0.5,False,False,False,False,True,False,60,225,Amorphous,20.0,70,True,,Green,Arms,16.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Swalot,317,Liquid Ooze~Sticky Hold~Gluttony,Poison,100,73,83,73,83,55,17,800,Poison Bag Pokémon,3,0.5,False,False,False,False,True,False,163,75,Amorphous,20.0,70,False,Gulpin,Purple,Arms,16.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Carvanha,318,Rough Skin~Speed Boost,Water~Dark,45,90,20,65,20,65,8,208,Savage Pokémon,3,0.5,False,False,False,False,True,False,61,225,Water 2,20.0,35,True,,Red,Fish,7.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Sharpedo,319,Rough Skin~Speed Boost,Water~Dark,70,120,40,95,40,95,18,888,Brutal Pokémon,3,0.5,False,False,False,False,True,True,161,60,Water 2,20.0,35,False,Carvanha,Blue,Fish,7.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Sharpedo Mega,319,Strong Jaw,Water~Dark,70,140,70,110,65,105,25,1303,Brutal Pokémon,3,0.5,False,False,False,False,False,True,196,60,Water 2,20.0,35,False,Carvanha,Blue,Fish,7.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Wailmer,320,Water Veil~Oblivious~Pressure,Water,130,70,35,70,35,60,20,1300,Ball Whale Pokémon,3,0.5,False,False,False,False,True,False,80,125,Field~Water 2,40.0,70,True,,Blue,Fish,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Wailord,321,Water Veil~Oblivious~Pressure,Water,170,90,45,90,45,60,145,3980,Float Whale Pokémon,3,0.5,False,False,False,False,True,False,175,60,Field~Water 2,40.0,70,False,Wailmer,Blue,Fish,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Numel,322,Oblivious~Simple~Own Tempo,Fire~Ground,60,60,40,65,45,35,7,240,Numb Pokémon,3,0.5,False,False,False,False,True,False,61,255,Field,20.0,70,True,,Yellow,Quadruped,4.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Camerupt,323,Magma Armor~Solid Rock~Anger Point,Fire~Ground,70,100,70,105,75,40,19,2200,Eruption Pokémon,3,0.5,False,False,False,False,True,True,161,150,Field,20.0,70,False,Numel,Red,Quadruped,4.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Camerupt Mega,323,Sheer Force,Fire~Ground,70,120,100,145,105,20,25,3205,Eruption Pokémon,3,0.5,False,False,False,False,False,True,196,150,Field,20.0,70,False,Numel,Red,Quadruped,4.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Torkoal,324,White Smoke~Drought~Shell Armor,Fire,70,85,140,85,70,20,5,804,Coal Pokémon,3,0.5,False,False,False,False,True,False,165,90,Field,20.0,70,False,,Brown,Quadruped,34.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Spoink,325,Thick Fat~Own Tempo~Gluttony,Psychic,60,25,35,70,80,60,7,306,Bounce Pokémon,3,0.5,False,False,False,False,True,False,66,255,Field,20.0,70,True,,Black,Arms,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Grumpig,326,Thick Fat~Own Tempo~Gluttony,Psychic,80,45,65,90,110,80,9,715,Manipulate Pokémon,3,0.5,False,False,False,False,True,False,165,60,Field,20.0,70,False,Spoink,Purple,Upright,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Spinda,327,Own Tempo~Tangled Feet~Contrary,Normal,60,60,60,60,60,60,11,50,Spot Panda Pokémon,3,0.5,False,False,False,False,True,False,126,255,Field~Human-Like,15.0,70,False,,Brown,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Trapinch,328,Hyper Cutter~Arena Trap~Sheer Force,Ground,45,100,45,45,45,10,7,150,Ant Pit Pokémon,3,0.5,False,False,False,False,True,False,58,255,Bug~Dragon,20.0,70,True,,Brown,Armor,17.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Vibrava,329,Levitate,Ground~Dragon,50,70,50,50,50,70,11,153,Vibration Pokémon,3,0.5,False,False,False,False,True,False,119,120,Bug~Dragon,20.0,70,True,Trapinch,Green,Bug-Wings,9.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Flygon,330,Levitate,Ground~Dragon,80,100,80,80,80,100,20,820,Mystic Pokémon,3,0.5,False,False,False,False,True,False,234,45,Bug~Dragon,20.0,70,False,Vibrava,Green,Wings,9.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Cacnea,331,Sand Veil~Water Absorb,Grass,50,85,40,85,40,35,4,513,Cactus Pokémon,3,0.5,False,False,False,False,True,False,67,190,Grass~Human-Like,20.0,35,True,,Green,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Cacturne,332,Sand Veil~Water Absorb,Grass~Dark,70,115,60,115,60,55,13,774,Scarecrow Pokémon,3,0.5,False,False,False,False,True,False,166,60,Grass~Human-Like,20.0,35,False,Cacnea,Green,Humanoid,4.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
Swablu,333,Natural Cure~Cloud Nine,Normal~Flying,45,40,60,40,75,50,4,12,Cotton Bird Pokémon,3,0.5,False,False,False,False,True,False,62,255,Flying~Dragon,20.0,70,True,,Blue,Wings,27.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Altaria,334,Natural Cure~Cloud Nine,Dragon~Flying,75,70,90,70,105,80,11,206,Humming Pokémon,3,0.5,False,False,False,False,True,True,172,45,Flying~Dragon,20.0,70,False,Swablu,Blue,Wings,8.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Altaria Mega,334,Pixilate,Dragon~Fairy,75,110,110,110,105,80,15,206,Humming Pokémon,3,0.5,False,False,False,False,False,True,207,45,Flying~Dragon,20.0,70,False,Swablu,Blue,Wings,1.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,2.0
Zangoose,335,Immunity~Toxic Boost,Normal,73,115,60,60,60,90,13,403,Cat Ferret Pokémon,3,0.5,False,False,False,False,True,False,160,90,Field,20.0,70,False,,White,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Seviper,336,Shed Skin~Infiltrator,Poison,73,100,60,100,60,65,27,525,Fang Snake Pokémon,3,0.5,False,False,False,False,True,False,160,90,Field~Dragon,20.0,70,False,,Black,Squiggle,16.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Lunatone,337,Levitate,Rock~Psychic,90,55,65,95,85,70,10,1680,Meteorite Pokémon,3,0.0,True,False,False,False,True,False,161,45,Mineral,25.0,70,False,,Yellow,Ball,2.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0
Solrock,338,Levitate,Rock~Psychic,90,95,85,55,65,70,12,1540,Meteorite Pokémon,3,0.0,True,False,False,False,True,False,161,45,Mineral,25.0,70,False,,Red,Ball,2.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0
Barboach,339,Oblivious~Anticipation~Hydration,Water~Ground,50,48,43,46,41,60,4,19,Whiskers Pokémon,3,0.5,False,False,False,False,True,False,58,190,Water 2,20.0,70,True,,Gray,Fish,10.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Whiscash,340,Oblivious~Anticipation~Hydration,Water~Ground,110,78,73,76,71,60,9,236,Whiskers Pokémon,3,0.5,False,False,False,False,True,False,164,75,Water 2,20.0,70,False,Barboach,Blue,Fish,10.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Corphish,341,Hyper Cutter~Shell Armor~Adaptability,Water,43,80,65,50,35,35,6,115,Ruffian Pokémon,3,0.5,False,False,False,False,True,False,62,205,Water 1~Water 3,15.0,70,True,,Red,Armor,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Crawdaunt,342,Hyper Cutter~Shell Armor~Adaptability,Water~Dark,63,120,85,90,55,55,11,328,Rogue Pokémon,3,0.5,False,False,False,False,True,False,164,155,Water 1~Water 3,15.0,70,False,Corphish,Red,Armor,7.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Baltoy,343,Levitate,Ground~Psychic,40,40,55,40,70,55,5,215,Clay Doll Pokémon,3,0.0,True,False,False,False,True,False,60,255,Mineral,20.0,70,True,,Brown,Arms,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0
Claydol,344,Levitate,Ground~Psychic,60,70,105,70,120,75,15,1080,Clay Doll Pokémon,3,0.0,True,False,False,False,True,False,175,90,Mineral,20.0,70,False,Baltoy,Black,Arms,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0
Lileep,345,Suction Cups~Storm Drain,Rock~Grass,66,41,77,61,87,23,10,238,Sea Lily Pokémon,3,0.125,False,False,False,False,True,False,71,45,Water 3,30.0,70,True,,Purple,Blob,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
Cradily,346,Suction Cups~Storm Drain,Rock~Grass,86,81,97,81,107,43,15,604,Barnacle Pokémon,3,0.125,False,False,False,False,True,False,173,45,Water 3,30.0,70,False,Lileep,Green,Blob,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
Anorith,347,Battle Armor~Swift Swim,Rock~Bug,45,95,50,40,50,75,7,125,Old Shrimp Pokémon,3,0.125,False,False,False,False,True,False,71,45,Water 3,30.0,70,True,,Gray,Armor,5.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Armaldo,348,Battle Armor~Swift Swim,Rock~Bug,75,125,100,70,80,45,15,682,Plate Pokémon,3,0.125,False,False,False,False,True,False,173,45,Water 3,30.0,70,False,Anorith,Gray,Upright,5.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Feebas,349,Swift Swim~Oblivious~Adaptability,Water,20,15,20,10,55,80,6,74,Fish Pokémon,3,0.5,False,False,False,False,True,False,40,255,Water 1~Dragon,20.0,70,True,,Brown,Fish,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Milotic,350,Marvel Scale~Competitive~Cute Charm,Water,95,60,79,100,125,81,62,1620,Tender Pokémon,3,0.5,False,False,False,False,True,False,189,60,Water 1~Dragon,20.0,70,False,Feebas,Pink,Squiggle,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
